fecha,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMD,AMGN,AMT,AMZN,ANET,APA,APD,APH,APP,AVGO,AXP,BA,BAC,BAX,BDX,BIIB,BKNG,BLK,BMY,BNY,BRK-B,BSX,BX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CRWD,CSCO,CSX,CVS,CVX,D,DD,DE,DELL,DHR,DIS,DUK,DVN,EBAY,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,FIS,FISV,GD,GE,GEV,GILD,GIS,GLW,GM,GOOGL,GS,HAL,HD,HON,HOOD,HPQ,IBM,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KLAC,KMB,KMI,KO,LIN,LLY,LMT,LOW,LRCX,LYB,MA,MCD,MCK,MDLZ,MDT,MET,META,MMM,MO,MPC,MRK,MRNA,MRSH,MRVL,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOV,NOW,NVDA,ORCL,OXY,PANW,PEP,PFE,PG,PGR,PH,PLD,PLTR,PM,PNC,PRU,PSX,PYPL,QCOM,REGN,RTX,SBUX,SCHW,SLB,SNDK,SO,SPG,SPGI,STX,SYK,T,TFC,TGT,TJX,TMO,TMUS,TRV,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WDC,WELL,WFC,WMT,XOM,ZTS
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,0.955832357321957,0.699392481131609,0.013854144099645674,0.026657457240970805,-0.15784756571463684,0.33382569968493014,0.5066838813737051,,0.3054022663359568,-1.1714711295277047,-1.1085038504266798,-0.33967124715959257,-1.6803244513199578,-1.2139152303048302,,1.2834930262986224,,,,0.6204454109327474,-0.4037091803228356,0.04407088027710224,1.8174994229924801,-1.622141651376647,-1.9695048550083458,-0.674612200806157,-1.384393519599013,-0.031169875549185558,-0.2656464762875445,1.988902057472011,0.2965517576271475,-0.05774625782933107,0.770174537576546,1.4906243762384153,-0.202529567021695,0.1885561033281492,-1.5563179473222302,-1.2137514670826417,1.1224516290039424,-1.2063874350755692,-0.6183740489485785,1.9401498676281035,1.059850848680508,-0.09339741322762252,-0.4297177660944855,-0.5128820749675347,,0.13438230711874924,-1.1722213262034233,0.19312300585338193,0.5161541082482745,-0.05139794581655546,0.4217491177139031,-0.6526442755191941,,-0.2063406255210641,-0.3252540642269804,-1.1791894147816275,,-0.013721064681322889,-0.22355806321971222,-2.6494567736899866,-4.6321103923825255,,0.816349949219947,1.4973067297029403,-1.1760749197360028,0.2940028298542011,-2.343792019272735,-3.895022821828775,-1.5082322708696971,-2.252549658581495,0.25278631698552034,,-0.7568970744199756,,,0.2174548308336171,0.11452925649042821,0.8943761701965636,1.0949600748523332,0.5936815822176769,-0.14574124932130134,,-0.8722014664020868,0.6393428330175732,0.6533484610227114,-0.8652160394246389,-0.450549701181778,,0.12813947076887372,1.5610704516882539,,-1.1999874667205843,0.1447312855331825,-7.755008787377672,-0.479873979774862,0.2163903594632312,0.6517375049518708,-0.6535305955524049,0.419994106765248,-0.19964687633498554,,-0.719273980392385,-0.19971785073820708,0.41834243484384886,-0.45540643015227994,-1.2938098522429122,0.13979549016341755,-0.004465159448775737,-0.024669319984832898,0.2759298153355219,,0.17927502703018508,,-1.2692339520753348,,0.7180818992146804,0.1758402073848302,0.38791758617604505,-1.1196847268627794,,-1.4638832790961427,-1.2255436571358758,0.1933701614377124,,-1.5217066242915709,-0.5624702925134984,-0.4132947525114391,-1.861978069383287,-1.4935529981459077,-0.3398409556463203,0.1854127737362616,0.36516851598283845,-0.18969978339283325,,-1.7424899946404175,,-0.29825240862281427,0.2690542131967049,,-0.32257381227355036,-2.3268561813551876,0.9446643092809192,-6.963027865429252,-0.5208518751252751,-1.3859026502895362,0.5271267457597187,-1.0080385910139247,,-1.4911442770324745,-1.0774116560425482,-1.255079526644755,,-1.6082070803938968,-0.16235701895053667,,-0.11596950489070454,0.08061722242159386,-0.65650626029846,-1.1741843586899867,,2.7553931017438176,-0.28387798936207526,-1.211448839463071,0.761008556138445,-0.24901368213796707,-0.799956971772393,0.0371878537872497,-0.7733006372391682,,-2.1950227465730126,-0.469075320537516,,,1.2342337744275915,0.3107015964222146,0.10443167155811403,-1.1998758770492912
2012-12-31,0.9027745736266991,0.3204724743450568,0.16292079386160524,0.22714666209184292,0.5304750499441375,0.5995241672065098,0.37934294872061003,,0.5030793462439765,0.11461646847235848,0.062027964046200625,-0.0950431716882842,-1.1940507216563074,-0.31176648032925763,,0.33691299303167827,,,,0.4733058621102472,-0.19085523469106153,0.44237195357580317,1.322704551828498,-1.2206140347776564,-1.4999357704578675,0.11012650047955212,-0.8442227971314011,0.1943780170894032,-0.1357468416042442,1.3715656429329717,0.14747524901711584,0.26773145665491427,0.40994363681657076,1.066707906170522,0.009822377302061251,0.32369476335861047,-0.9004745817172938,-0.6241530302822467,0.37968046772340075,-1.0174562179362134,-0.5073644948469368,1.452073509897656,0.8985235906808723,-0.22133329370038024,-0.12038868706082564,-0.03713247281883437,,0.10215816053147639,-0.8639468868235932,0.24908668663503078,0.20638340137259878,-0.46452642278888645,0.4689092778355039,-0.24534458450433755,,-0.12305904458635067,-0.07139335980795627,-1.1015754626101937,,0.47275094107041504,-0.2916664468850118,-2.1922360202990907,-2.835318915964989,,1.0415648448296135,0.41315941998088446,-0.39296593838038624,0.1488356938990055,-1.248404057988636,-2.4940112755999464,-0.8680448851460375,-1.663284297713261,0.24156495490452795,,-0.311295185993221,,,0.7934480611839551,0.2513246057252695,0.7020393051076828,0.9860386143678056,0.7611919188415472,-0.0112342746092257,,0.017857299247764795,0.46778028312889486,1.2389481745311925,-0.06306937778748076,-0.2268310225149289,,0.0049378270867107485,1.0950288841082139,,-0.29418649782068185,0.16465877215375685,-6.206519910450038,-0.42747895876132835,0.3791770706050827,0.4543859613008876,-0.3534787888485561,0.7619857357699308,0.20498979157397176,,-0.33672962700193276,-0.22546129795313663,0.8237274734594454,-0.38023304906217065,-0.9066772309299841,0.2015005187407013,0.2443180451460409,-0.0735059971022547,0.1111812100348086,,-0.11158543420650846,,-0.6595450404811437,,0.5019688096345347,0.04272421427209342,0.9523503727069517,-0.6196524529108857,,-0.07652977656537897,-0.7240258034638195,0.4750699461771715,,-0.77779320194101,0.614419171482807,-0.35450565404299345,-1.5209565554939897,-0.9626554634946723,-0.34338434339536755,0.1070673288726356,0.16018645842054482,0.2674863161452362,,-0.984805175383795,,-0.367882438936913,0.10485172527030871,,0.13925610240338754,-0.7397519780875279,1.2073553527985164,-3.1826409072660886,-0.5056539377791799,-0.9305939153915542,0.36526896065708936,-0.5933399439209167,,-1.3425312143281098,-0.489478828313721,-0.7834137027285655,,-1.0051308167177244,-0.30746317463878564,,0.0031999427225737026,0.19917185034201196,-0.40452253201067745,-0.7217454641794594,,2.0165094671174093,0.2952868932232322,0.2232522827390564,0.6092322718084514,-0.16667028394576436,-0.5972506974166074,-0.2102493081789285,-0.3509150218140351,,-1.6421022581134042,-0.49896021167010296,,,0.7401739790310526,0.25017920807000055,-0.10039571545687441,-0.5934642115067998
2013-01-31,0.4802993106165102,0.13862617519981724,-0.11403734849535248,0.07350524145023807,0.25219078487893404,0.8027907384227417,0.14359842853440788,,0.6872887270034788,0.18290235847880346,0.2802888756347442,-0.06894432607795876,-1.0575170031407874,-0.28817694674812316,,0.5599572898949375,,,,0.2309347385152697,0.2827657466430355,0.6116228260716617,1.5193326516772625,-0.5336668573294887,-1.341649467729104,0.4818734321934899,-0.12582413068504156,0.315433289139749,-0.1633012419968686,1.253614124993493,0.07858374238335536,-0.23685504099128923,1.1609198653466135,1.4606759389757782,0.49334282757821024,0.05205353531976104,-0.6402766714733136,-0.2641231864577723,0.8622430316591667,-0.92797629903742,-0.06761248267475396,0.536605193488986,0.6766233407456438,0.5077942471642951,-0.3074213975176218,-0.01790544287557727,,0.337360217832055,-0.6510475147809976,0.22316305539856066,0.576261401194228,-0.8000591627801629,0.7570549191137418,0.26227218269376357,,-0.18387203027642096,0.16500309378968392,-1.0250473505812348,,0.03950732639359879,-0.1380441882233847,-0.9966533096039295,-0.4704162627650961,,0.4903026059479036,0.03674901228254327,0.5260285987210613,1.3005022653999658,-0.4026650750443822,-1.2395710176771741,-0.3059554394229679,-0.4109795346973885,0.5123785040467889,,0.03655579725339714,,,1.2621056853992008,0.05417878598937014,1.1484568395173622,1.0582776834841086,0.40609781638623016,0.16593132961495477,,0.5492662456199604,0.43083977898270603,1.130476890933319,-0.1740040326314732,-0.7119621974585234,,-0.17404697201061284,1.1575496250826096,,-1.0362796406782788,-0.3988223227052826,-2.585067553901927,-0.4517643031208493,0.2270956208634217,-0.21769470156837017,-0.16456651438496125,0.5117330155967402,0.6687504238133084,,-0.184254722481724,-0.3587496014769669,0.552702052445731,-0.39378027807526034,-0.628363690944559,0.9227644268291437,0.09687643867401904,-0.009283001485941848,-0.02637983198204532,,-0.21901852988516674,,-0.7500886630626922,,1.0824729932253976,-0.006203880676164776,2.624100132143319,-0.7671280418497427,,-0.2439267551171967,-0.40589105644632445,0.07542760602921574,,-0.6568432706465402,0.34920455619363955,0.028147111445709756,-0.48912992283654083,-0.35431296923885136,-0.41056458525233536,0.01394762243147015,-0.18887842749254974,-0.2160643100960402,,-0.6840576099166649,,-0.18138425324730556,0.4619093794217597,,1.5478847522848573,-0.22386226242040017,1.0497818853156424,-2.2112431011422062,0.021464322177980503,-0.531775329598842,0.605368052711834,0.30476659652044785,,-1.0187383873095321,-0.4706122681909646,-0.6487974962119905,,-0.7676678431427751,-0.14199997490656358,,-0.014128204263302517,0.12045022669141602,-0.4862142682959119,-0.4927847050340554,,1.4700006695205938,0.5437593476414256,-0.3567007827407736,0.32848233209352407,0.13208653512356366,-0.34061766511285585,0.17006057514545578,-0.27794251919886404,,-0.9023466089400869,-0.4115151089880361,,,0.9016052436908594,-0.14452524399514724,0.3661339646551053,-0.7248112503817314
2013-02-28,0.8232226822599541,0.10252664499328364,0.4281080600980968,0.5336499516661526,1.1873345926320082,0.25576440322309757,0.31891616297512565,,0.23079804893026556,1.248155917919028,1.2564130844454544,0.06005625202814993,-0.2108913309654722,0.7501707246472005,,-0.42947026675088545,,,,0.6287156944113396,-0.3951956819533786,0.30803904051114556,-0.13660418350033907,-0.9948431856699127,-0.09101179491605377,0.385727826652484,-0.6221636873506328,0.12822711636686365,0.005741304370539605,0.1535945560531273,0.030527950052333202,0.9407760842158823,-0.8998066928023882,-0.31601309674001526,-0.12274884823996018,0.466277242786126,-0.23587366470477322,-0.2696581825422747,-1.1244237097241399,-0.32379958736625103,-0.6711289091130485,1.1387178438401502,0.4591437970782531,-1.107536147281923,0.45732825351154754,0.3954106655883967,,-0.11293706467737044,-0.060310743848960145,0.18864330319957626,-0.67396810016777,-0.07694861214677118,0.20043215809819803,-0.28590789367683767,,0.19741114520162087,-0.013011404558271187,-0.45669095641564206,,1.414809691049811,-0.37051445163380153,-1.4344056813114552,-2.198600009939615,,1.2929129554886676,-0.3124529474783669,-0.5787173995449069,-1.0576646014656927,-0.5637784074444354,-1.391176898550558,-0.4376958666343032,-1.4068717017621744,-0.12089134657613194,,-0.2086706083631972,,,0.32908939673053234,0.6778752171040817,-0.3566930110705413,0.5969509100547098,0.813826734521234,-0.03498103886295474,,0.21385820290140165,0.22007923341201943,1.4475455573977916,0.9336904526240783,0.8560956566297432,,0.13676709617558172,-0.03216526986602237,,1.8660499085018882,0.6798958305686491,-5.335562455980192,-0.06072678828823793,0.4350875172264545,0.9247397259228597,-0.27103099371963246,0.8103544149308979,0.27464359214558637,,0.015939203271725183,0.0629376080654519,1.0084965503272796,-0.11062776831435651,-0.2878316146200481,-0.5374247688983084,0.6633508972320066,-0.01756913502905864,0.08442775506533903,,-0.07280373215550635,,0.31638739675823707,,-0.5654578808567833,0.11324843899616449,-0.6624701807370005,0.3497302532072367,,1.2299537720726392,-0.16727205331513387,0.859663333837022,,0.2802031646378179,1.5654518894584393,-0.20964749745616276,-1.001156782392931,-0.2739807383435796,-0.055348032279483754,0.06614904189494136,0.32195759517104033,0.892419760478431,,-0.022649209669324155,,-0.3771544625273037,-0.43101897193630917,,-1.1770456307455954,0.765462765676411,0.9561489019759698,0.7244972060573096,-0.7569159548980811,-0.37925871755694857,-0.2682611925236012,-0.8112649364319414,,-0.7103305927966195,0.4453449009977511,0.019630458991883443,,-0.12513931582767343,-0.504186290969853,,0.22890930839677864,0.23374043233540737,0.23785890715916144,-0.3302531428518849,,1.1029321355103285,0.37919210773834505,1.7889182913079404,0.46429366177077613,-0.27961081283973316,-0.2421954485447457,-0.6388574418475134,0.16853252243861283,,-0.8576432894161328,-0.30982988611851375,,,-0.28130498650280245,0.5297932978489301,-0.7899287872697707,0.5054120193598698
